"ENSEMBL_DAna","mean.nrc.f","mean.nrc.m","pvalue","stderr","foldchanges","log2FoldChangeMF","ENSEMBL_DMel","SYMBOL_DMel"
"FBgn0090865",110.896957273611,179.220078961244,0.00133382526677308,12.1188456387243,1.61609554822196,0.692512496895989,"FBgn0033038","CG7791"
"FBgn0090866",414.530374688555,148.319713151493,2.00243702239062e-05,22.1305123990511,-2.79484342223043,-1.48276746006336,"FBgn0022288","l(2)09851"
"FBgn0090871",1221.28248538233,774.797922535773,0.000104389331021117,49.5354046556398,-1.57625937016621,-0.656504946764214,"FBgn0259979","Cndp2"
"FBgn0089522",60.6929921998049,38.4135292296007,0.00686852159883639,5.52633439301585,-1.57999000396548,-0.659915431013107,"FBgn0050005","GstT2"
"FBgn0089518",177.591295211673,48.7775600409774,7.69028778564163e-05,13.5396389493245,-3.64084007200198,-1.86427137017077,"FBgn0010342","Map60"
"FBgn0089515",67.1508706212276,134.225947039751,0.00836731352680994,17.3792882184604,1.99887128488427,0.999185574314714,"FBgn0033431","CG1827"
"FBgn0089514",6785.80815570685,3514.72637446763,4.89570236768871e-05,317.61854588258,-1.93067892994506,-0.949108265433423,"FBgn0285949","RpL31"
"FBgn0089511",0.604006437517127,5.80171040354243,0.00141766371314809,0.93291380080983,9.60537842508991,3.2638424531668,"FBgn0033422","Or45b"
"FBgn0089507",35.6633852586148,222.326582906167,0.000241573145315495,24.0678375451245,6.23402913924055,2.64016489845696,"FBgn0259246","brp"
"FBgn0089506",19.1129538222853,39.8041148697494,0.016673359041238,6.29459086793175,2.08257264888793,1.05836682373594,"FBgn0004360","Wnt2"
"FBgn0089504",105.933683235103,214.725734478406,0.000114422917011382,12.2682430505283,2.02698261705728,1.01933371663274,"FBgn0287478","Camta"
"FBgn0089501",459.399358669453,771.814628765192,0.0288530315660055,109.288062026841,1.68005160259818,0.748505545902352,"FBgn0017558","Pdk"
"FBgn0089500",659.40080720005,851.036112438226,0.0453114316520997,76.0577593221165,1.29062036798514,0.368064698733061,"FBgn0033413","prel"
"FBgn0089497",424.410419538986,147.038998941022,0.000512344388126699,41.0452522434091,-2.88637995766836,-1.52926122601162,"FBgn0010278","Ssrp"
"FBgn0089495",97.8886612844288,177.914096211847,0.00544000303483277,18.8740977010481,1.81751485695462,0.861967157249212,"FBgn0034909","CG4797"
"FBgn0089494",0.297758179578528,15.1792186833155,0.00225694371258383,2.92719655720728,50.9783432475355,5.67181258265698,"FBgn0034910","CG4763"
"FBgn0089493",178.131294503463,31.5267807799624,2.47969393079876e-05,12.6463951796097,-5.65015805916597,-2.49829122646329,"FBgn0003401","shu"
"FBgn0089492",145.771775283442,206.457177419317,0.00942471743436333,16.1498981030521,1.4163041989293,0.502131165952501,"FBgn0034913","Snap29"
"FBgn0089491",196.512597481261,155.913170651187,0.0193000703009316,12.8043015846364,-1.26039767301574,-0.333878995923382,"FBgn0021895","ytr"
"FBgn0273682",384.110566175495,240.228879197752,0.00236966937865754,28.5790165554217,-1.59893584592426,-0.677112054750903,"FBgn0034915","eIF6"
"FBgn0089489",263.12876883244,338.446173678093,0.0133209229408618,21.7118965960258,1.2862378187678,0.363157414233721,"FBgn0025790","TBPH"
"FBgn0089488",260.71291902219,736.363877728792,1.99403398209474e-06,26.6630342414473,2.82442419996117,1.4979567830923,"FBgn0033738","DUBAI"
"FBgn0096806",0,86.5482248092043,0.00204042679755774,16.685624280794,Inf,Inf,"FBgn0050334","CG30334"
"FBgn0089487",59.5258182116065,18.2781527386598,0.0163049274053456,12.4801907417768,-3.25666488636483,-1.70339527280311,"FBgn0033740","dgt5"
"FBgn0273546",0.459372386907902,21.3030526256955,1.00925740368658e-05,1.54010651682044,46.3742559039939,5.5352522281091,"FBgn0085263","CG34234"
"FBgn0089486",1.08010306464553,106.975481299998,0.00178138688957373,19.8749348290269,99.0419199811313,6.62996737713348,"FBgn0045063","fdl"
"FBgn0089485",207.308037791338,305.032365330633,0.000467098719473149,14.2155881172031,1.47139671273941,0.55718627333601,"FBgn0045063","fdl"
"FBgn0089484",64.791140565113,362.84176137958,4.91271096821412e-05,28.9579544085223,5.60017555200986,2.48547205289244,"FBgn0033748","vis"
"FBgn0089483",291.902690139143,473.625025691623,0.00388283922281692,39.9197730730062,1.62254423029077,0.698257806391695,"FBgn0033751","CG8818"
"FBgn0089482",190.574793177701,70.9296112905916,0.000326478193053909,16.2953841019588,-2.68681569953817,-1.42589736397059,"FBgn0033571","Rpb5"
"FBgn0089481",37.9310362596963,186.352009020525,0.00498738631471919,34.3635356473716,4.91291637129708,2.29657968143743,"FBgn0033574","Spn47C"
"FBgn0089480",26.0129232821689,55.579605588103,0.00171940846570163,5.51069996028346,2.13661513491646,1.09532706103846,"FBgn0040765","luna"
"FBgn0089478",277.467453596166,478.490349504675,0.0314769104178011,71.988780135146,1.72449180364442,0.786171271814333,"FBgn0053503","Cyp12d1-d"
"FBgn0089476",7.04892212101094,14.0415494070231,0.000129151848456743,0.805718884489903,1.99201369599035,0.994227566617553,"FBgn0033579","CG13229"
"FBgn0089474",271.435157535232,178.90076840116,0.00800840717620626,23.74287917527,-1.51723863436168,-0.601448013425753,"FBgn0033581","CG12391"
"FBgn0089467",12.9625923642112,36.062615357805,0.0201953313106301,7.36838430423005,2.78205272097973,1.47614975977063,"FBgn0033592","CG13215"
"FBgn0089457",255.606347905674,115.677385357132,0.000614148498437203,21.4174146519896,-2.20964838647189,-1.14381681692381,"FBgn0033607","CG9062"
"FBgn0089447",236.049987316147,457.389960473542,0.000167469347589521,26.7159791078147,1.93768263101387,0.954332294098255,"FBgn0025373","Fpps"
"FBgn0089446",1.00544260698105,5.61949165861269,0.00227236144341572,0.908823078389404,5.58907253342466,2.4826088980161,"FBgn0016047","nompA"
"FBgn0089443",801.896281409193,419.310518333504,0.00766031932534873,97.2032903700336,-1.91241632715589,-0.935396627785427,"FBgn0011556","zetaTry"
"FBgn0089438",0.1531241289693,28.9995775808011,0.00214577330925937,5.61724509194283,189.386073742925,7.56518643778959,"FBgn0033623","CG13202"
"FBgn0089435",934.386785085266,425.103418661122,0.000180686583924568,62.3148858852755,-2.19802227897426,-1.13620600940033,"FBgn0021795","Tapdelta"
"FBgn0089433",877.004719311365,393.642576868655,0.0145643131577545,142.32529971684,-2.22792139581992,-1.15569833327882,"FBgn0033631","Sod3"
"FBgn0089432",26.8099072169629,64.6740109933982,0.00570306212216227,9.02113017931942,2.41231759849129,1.27041986063956,"FBgn0082585","sprt"
"FBgn0274719",263.037964660311,138.818498559174,0.000314580506777324,16.804084790949,-1.89483366691354,-0.922071210691273,"FBgn0050022","CG30022"
"FBgn0089431",393.120741338017,1060.80336257257,2.81850137002795e-05,58.8881801823966,2.69841616334473,1.43211286514799,"FBgn0015872","Drip"
"FBgn0089430",2.46939886101032,13.8276431796585,0.027275833629769,3.91441344585023,5.59959891372149,2.48532349397239,"FBgn0000577","en"
"FBgn0089428",263.726163304696,331.28260662293,0.0413965031365129,26.1171134020124,1.25616132457887,0.329021756605431,"FBgn0033636","tou"
"FBgn0089426",376.68008552808,97.2365710189463,1.32718682222267e-05,21.6414190738142,-3.87385200424935,-1.95376883860457,"FBgn0050349","CG30349"
"FBgn0089425",625.169029641442,808.39731103496,0.0299575954929946,64.7448742974671,1.29308598587906,0.370818212717166,"FBgn0004921","Ggamma1"
"FBgn0089424",69.7430163832156,93.2372598758068,0.0172103085261464,7.20288150837358,1.33686876064405,0.418857844143831,"FBgn0033340","CG13751"
"FBgn0089423",539.360259517746,683.819765701991,0.0380755716001953,54.532022608281,1.26783490929311,0.342366897645753,"FBgn0033339","Sec31"
"FBgn0089420",5.25429595118115,623.976823616338,0.000103353499793182,68.5231231989668,118.75555343929,6.89185117043505,"FBgn0024189","sns"
"FBgn0275022",0,251.208950266751,4.7419748851301e-05,24.2564492253154,Inf,Inf,"FBgn0050350","CG30350"
"FBgn0089418",159.291768482229,589.408226982172,0.000937181706341274,71.2943673670236,3.70018006955537,1.88759548131813,"FBgn0027585","CG8740"
"FBgn0089417",0,28.1113856795496,0.00469372756177398,6.4255138922571,Inf,Inf,"FBgn0261267","CG42615"
"FBgn0089416",242.704492942864,152.750556335294,7.90922209433548e-05,9.50199089238975,-1.58889433050651,-0.66802318137402,"FBgn0005695","gcl"
"FBgn0089409",44.4235162198432,96.1507491764681,0.0109616693436887,14.2488815284864,2.16441104528145,1.11397450871914,"FBgn0003892","ptc"
"FBgn0089408",106.985516696447,74.3384604018205,0.0141856695467236,9.55265419242126,-1.43916777557888,-0.525234788663527,"FBgn0033316","Gle1"
"FBgn0089406",531.861191921495,839.637486506364,0.0045180265452231,69.7862068886026,1.57867785666584,0.658716806406453,"FBgn0033313","Cirl"
"FBgn0089401",313.70773916432,1254.24673653306,0.00452114890389274,213.291894308312,3.99813769298209,1.99932815831609,"FBgn0033297","Mal-A8"
"FBgn0089400",3439.189357628,10285.3118340956,0.0161276549837484,2065.92394050769,2.99062097621439,1.58044507849958,"FBgn0050360","Mal-A6"
"FBgn0089398",1514.15925641859,505.016811274025,0.0256142268626805,342.086597986013,-2.99823535101489,-1.58411363425821,"FBgn0033294","Mal-A4"
"FBgn0089396",190.721097499206,265.126944359268,0.0102661291604616,20.1900291085019,1.39012908291581,0.475218853190509,"FBgn0015034","Cyp4e1"
"FBgn0089395",159.849985938481,328.841571166884,0.000251196347236066,21.9440605335634,2.05718861491449,1.04067407452736,"FBgn0014469","Cyp4e2"
"FBgn0089392",6.21339396236074,2.24624079287952,0.0315400989257835,1.42146058858976,-2.76612996347359,-1.4678689414682,"FBgn0002534","Lcp3"
"FBgn0089390",23.5820925729009,88.8561367388946,0.00165558771502522,12.0759420160406,3.76794961957713,1.91377967512263,"FBgn0261588","pdm3"
"FBgn0089389",0,2590.19965267527,6.60336876527619e-05,265.051168438939,Inf,Inf,"FBgn0033287","CG8701"
"FBgn0089388",0,285.46568800635,7.09095425552334e-05,29.5795916234691,Inf,Inf,"FBgn0033283","CG11635"
"FBgn0089386",0,241.991492061842,2.69212182473716e-05,21.1740360210509,Inf,Inf,"FBgn0033278","CG14759"
"FBgn0089384",439.717116407723,360.340022566905,0.0371655401252191,29.760545716548,-1.22028386765192,-0.287216792719451,"FBgn0013726","pnut"
"FBgn0089377",262.134645962874,364.62498089645,0.00841676673378212,26.5904240018211,1.39098355181975,0.476105360319848,"FBgn0012051","CalpA"
"FBgn0089368",57.4801962801871,14.5325223530831,0.000464152051206846,6.2401282838579,-3.9552800872171,-1.98377986059734,"FBgn0034437","CG10051"
"FBgn0089367",734.698844229547,1374.35464372224,0.0037194657162006,139.268944062521,1.87063673029658,0.903529420532677,"FBgn0034436","CG11961"
"FBgn0089366",1.54691695269522,3372.43734914144,6.58448189879591e-05,344.764446863584,2180.10239222318,11.0901801798861,"FBgn0034435","fest"
"FBgn0089365",23.1861572762166,89.4026247518188,0.000328349028292586,9.02794431851524,3.85586208558692,1.94705345094597,"FBgn0054045","CG34045"
"FBgn0089363",12.8394027298265,75.8550062873882,0.00214989328385261,12.2756626959267,5.90798558808144,2.56266630680196,"FBgn0034710","Alp7"
"FBgn0089361",190.162707191177,1277.15325983395,0.000558078810882756,163.429139843443,6.71610789885309,2.74762540834073,"FBgn0283480","Alp2"
"FBgn0089357",186.004625931269,379.157359074712,0.0185764331890107,60.341229301378,2.03842972816609,1.02745822291734,"FBgn0034716","Oatp58Dc"
"FBgn0089356",1091.24822690943,1742.47893418766,0.0171201503831485,199.398295677283,1.59677595914415,0.675161904918188,"FBgn0034718","wdp"
"FBgn0089354",66.4932595240613,29.6565130442864,0.000515646059231441,5.45758202065278,-2.2421132054455,-1.16485912239476,"FBgn0034000","CG11808"
"FBgn0089353",0,1.06367737360114,0.00109026904003155,0.181480691579057,Inf,Inf,"FBgn0050081","Ir51b"
"FBgn0089351",87.1592375590601,135.971008395846,0.015597780834483,14.6111530049805,1.56002980525972,0.641573592862918,"FBgn0033996","CG11807"
"FBgn0089341",69.5986763965762,106.966131550098,0.0230123867918731,12.3207639950696,1.53689893383317,0.620022296810253,"FBgn0033982","Cyp317a1"
"FBgn0089335",1662.1421222309,835.175597328632,2.75700116208306e-05,72.658167422755,-1.99017084257177,-0.992892281598932,"FBgn0010621","CCT5"
"FBgn0089334",276.247049292282,142.759458949984,0.00407796504873478,29.6246498376968,-1.93505250947376,-0.952372715790636,"FBgn0023167","SmD3"
"FBgn0089332",1.10018476464813,83.8792789032167,0.000541310499318369,12.3753940869696,76.2410838601678,6.25249672395387,"FBgn0033687","CG8407"
"FBgn0089326",6.10601160583286,152.160263022623,0.000267178314947451,19.1790221446079,24.9197467750093,4.63921750320536,"FBgn0028407","Drep3"
"FBgn0089325",295.240570689716,80.872873106334,0.00139511474855468,38.3562993188893,-3.65067493399826,-1.86816321301074,"FBgn0024732","Drep1"
"FBgn0089324",179.066722893006,108.521982590874,0.00134291782612321,12.5293864451943,-1.6500502351499,-0.722509947439826,"FBgn0004463","RpIII128"
"FBgn0089323",403.053570965857,157.476735077713,0.000317406678258286,33.2752718252789,-2.55944835766982,-1.3558328971731,"FBgn0010339","128up"
"FBgn0089321",301.387778594018,198.077101820481,0.000304161868473607,13.8900005920781,-1.52156799460429,-0.605558805286339,"FBgn0260012","pds5"
"FBgn0089320",159.013687127743,253.135464230771,0.00179770202650137,17.6969544514246,1.59190990916031,0.670758691858087,"FBgn0033673","CG8298"
"FBgn0089317",63.8772069576619,146.293536150403,5.63349531861968e-05,8.20164077831406,2.29023063339896,1.19549288954786,"FBgn0034304","CG5742"
"FBgn0089315",163.436071860434,62.5895145726759,2.01849739899528e-05,8.3951071700825,-2.61123724918268,-1.38473354254913,"FBgn0034310","Nup75"
"FBgn0089313",253.279406116538,394.736397989886,0.0343098606880684,51.8675281551713,1.55850175125672,0.640159776091268,"FBgn0033005","CG3107"
"FBgn0089312",0,223.704316983621,0.000155687933844695,26.6508027655058,Inf,Inf,"FBgn0034097","CG3687"
"FBgn0089311",1.7414428962466,9.46893492410042,0.00486544275831815,1.77976490994218,5.43740764885785,2.44291899273769,"FBgn0034095","CG15701"
"FBgn0089309",1.95329590337852,208.534987473006,2.35335125515934e-05,17.6595695750681,106.760571766066,6.73823512687398,"FBgn0034513","CG13423"
"FBgn0089303",18.7896265606288,87.6214346684951,0.0170653947096621,21.0588909269067,4.66328771281141,2.22134744298281,"FBgn0086604","side-VIII"
"FBgn0089301",0.479643924269097,436.384614731421,0.00025270241556243,56.6649328528459,909.809532970533,9.82942074102032,"FBgn0034506","CG13870"
"FBgn0089300",0,327.824713338875,0.000239662321316311,42.208083581808,Inf,Inf,"FBgn0034505","CG16739"
"FBgn0089297",0.206910225912544,63.1747901199408,0.000673765008391737,9.80645367093921,305.324639424266,8.25420020821181,"FBgn0034502","CG13871"
"FBgn0089296",0,255.233295665195,0.000453452618428072,36.9248831857705,Inf,Inf,"FBgn0026136","CkIIbeta2"
"FBgn0089295",0,1.71499011735505,0.00205180398976371,0.330997985511685,Inf,Inf,"FBgn0085228","CG34199"
"FBgn0089294",65.1391042332098,16.5115120016524,0.000569333019964148,7.33840215958172,-3.94507203378412,-1.98005164290904,"FBgn0034495","CG11788"
"FBgn0089288",0,182.499133620761,0.000950526399362194,30.3318589639253,Inf,Inf,"FBgn0033141","CG12831"
"FBgn0274804",0,36.2859378018755,0.000487511414159116,5.32033392229976,Inf,Inf,"FBgn0033145","CG12828"
"FBgn0089274",171.162505595773,105.35663253737,0.00493127417618591,15.1993551553189,-1.62460114255324,-0.700085564115348,"FBgn0033155","Br140"
"FBgn0089273",80.6064517993778,50.2926135830714,0.00365309887041844,6.57553547964148,-1.60274931161084,-0.680548789073998,"FBgn0000352","cos"
"FBgn0089270",380.371529265324,303.889667107194,0.0105195836091032,20.8695126558975,-1.25167641560893,-0.323861643792734,"FBgn0283450","Glo1"
"FBgn0089269",250.135867135113,373.999238965281,0.0047248587597994,28.3514058403092,1.49518437019375,0.580323393161849,"FBgn0033166","Eaf"
"FBgn0089267",129.282602686293,428.784087423095,0.000227700303011214,38.2058976501942,3.31664182584219,1.72972321954764,"FBgn0033376","CG8777"
"FBgn0089266",110.713634333493,68.9428779206771,0.00839190794941223,10.8299828015118,-1.60587485861666,-0.683359472003736,"FBgn0010220","Dbp45A"
"FBgn0089265",1.19910981067275,900.322262219133,0.000352411022347958,124.182819450935,750.825532579053,9.55233390107678,"FBgn0033371","CNT1"
"FBgn0089263",112.659946453531,42.9822082508992,9.23044162220431e-05,7.56377457421753,-2.62108325835433,-1.39016318140656,"FBgn0011746","ana"
"FBgn0089262",0,251.888584510388,0.000304380260072595,33.8705598547572,Inf,Inf,"FBgn0033364","CG13747"
"FBgn0089256",280.743239732223,548.584694460907,1.19324490586725e-05,20.3672234058792,1.95404418280617,0.966463088388543,"FBgn0033352","PAN2"
"FBgn0089255",145.422036999976,200.596248620203,0.0143050015914702,16.1764447851943,1.37940750080564,0.464048716855582,"FBgn0033350","CG8237"
"FBgn0089251",4.70407561060726,678.613037155093,0.000155091605914263,80.2303844645496,144.26065678555,7.17253408697326,"FBgn0034566","CG9313"
"FBgn0089250",65.2024628404431,26.9801172823388,0.000648965275690175,5.91095027020156,-2.41668567108582,-1.27302983956785,"FBgn0034564","CG9344"
"FBgn0089248",0.765620644846502,237.936498035024,0.000356922281850979,32.8333942712782,310.775969321893,8.27973114178134,"FBgn0053704","CG33704"
"FBgn0089245",0,23.9177867815977,0.0004727594999408,3.48699195670494,Inf,Inf,"FBgn0034560","CAH15"
"FBgn0089244",0,0.868251968120263,3.04007109271435e-05,0.0775902268888075,Inf,Inf,"FBgn0034558","Cib2"
"FBgn0089241",0,63.9131482805463,0.0008963934663713,10.5047344110568,Inf,Inf,"FBgn0034554","CAH14"
"FBgn0089239",0,4.48165970516404,0.000213273045273979,0.564983951482787,Inf,Inf,"FBgn0034548","CG13443"
"FBgn0089236",11.744730801901,40.2226218962229,0.00204070063513636,5.49039625134191,3.424737661055,1.77599348016355,"FBgn0040726","dpr1"
"FBgn0089232",0,2.11414808665115,0.000697345050870849,0.331384952416541,Inf,Inf,"FBgn0034541","CG13437"
"FBgn0089228",139.456598684331,87.996842637734,0.000623716912222277,7.89918570165339,-1.58479093685721,-0.664292534842465,"FBgn0034537","DMAP1"
"FBgn0089225",2.87143785383428,366.125257099244,0.000192432028907787,44.9531623191421,127.50589625694,6.99442015296836,"FBgn0034532","CG13436"
"FBgn0089223",128.268646616493,99.8304173660249,0.0220505435034489,9.27490032717882,-1.2848653747104,-0.361617205012564,"FBgn0034527","CG9945"
"FBgn0089222",596.407390564198,512.133827950687,0.0206981961253453,27.0481146755639,-1.1645537904628,-0.219777278828872,"FBgn0267791","HnRNP-K"
"FBgn0089221",1.11301480086754,4.5880200421875,0.0133320419557831,1.00194400222498,4.12215546335176,2.04339891583719,"FBgn0034520","lms"
"FBgn0089218",654.573991390656,1200.81499623717,0.00359634792939683,118.105333846876,1.83449848608561,0.875385714007177,"FBgn0034087","clu"
"FBgn0089217",178.917293932733,139.907860307007,0.0403387367162207,14.9693498554167,-1.27882231591653,-0.354815825006175,"FBgn0034346","PIG-O"
"FBgn0089216",652.139225631511,814.974665786817,0.00132977076808936,28.8659865353336,1.24969428881942,0.321575213330333,"FBgn0034345","CG5174"
"FBgn0089201",145.594765697401,258.133076131558,0.0124075270265188,31.9045110191153,1.77295574394516,0.826156524511999,"FBgn0063498","GstE2"
"FBgn0089199",74.9704471586652,39.350279917934,0.0148792219080067,10.5421515940321,-1.90520746777451,-0.929948108706521,"FBgn0034335","GstE1"
"FBgn0089191",23.4127034482735,45.4096942173504,0.002516929139639,4.42245176958141,1.93953228501252,0.95570879084215,"FBgn0034326","CG18540"
"FBgn0089192",2.63551009570082,8.47047995905305,0.00572557070576625,1.39135950278818,3.21398122240948,1.68436150013439,"FBgn0034325","CG18539"
"FBgn0089193",8.65830508636808,33.8688526487312,0.000425342246840398,3.60441574094348,3.91171855356026,1.96780257274674,"FBgn0034324","CG18538"
"FBgn0089190",25.3046146840652,86.271290524393,1.91433488533272e-05,5.02903828846614,3.4093105783871,1.7694800308329,"FBgn0034321","CG14502"
"FBgn0089182",126.828847160334,36.431992123919,0.00119853283654275,15.7063368278989,-3.48124930223253,-1.79960513328476,"FBgn0034314","nopo"
"FBgn0089176",70.5789794186359,141.018532517753,0.00145743768833786,12.7111138217103,1.99802453477413,0.998574298835855,"FBgn0033494","KCNQ"
"FBgn0096800",0.504668405491071,4.4882630354396,0.000428378957509879,0.570292087413828,8.89348924284703,3.15274955243278,"FBgn0033497","CG12912"
"FBgn0089171",0.1531241289693,192.861898333642,0.000170195883520401,23.3276281375644,1259.51343940254,10.2986508008239,"FBgn0033498","CG12209"
"FBgn0089170",762.828667515417,955.145483779401,0.0472510359809912,77.2787923902847,1.25211010604828,0.324361433249208,"FBgn0003660","Syb"
"FBgn0089169",222.105962256052,152.312047394667,0.017459534936337,21.4729968629819,-1.45822977272793,-0.544218062502448,"FBgn0028426","RNaseZ"
"FBgn0273556",0.239821962134549,252.015907656704,0.000290798649782929,33.5750421405376,1050.84582501795,10.0373353042971,"FBgn0250822","CG34222"
"FBgn0089159",239.862172961938,310.097317060313,0.0295964099328026,24.7372929800713,1.29281459110904,0.370515386000813,"FBgn0262103","Sik3"
"FBgn0275216",0.3062482579386,18.9221812002408,0.000420644814736131,2.6561250036887,61.7870655905397,5.94923295305877,"FBgn0034377","CG15071"
"FBgn0089157",198.82618282362,3.66012611962758,0.000122469022703545,22.2760529442959,-54.3222217828525,-5.76347058200964,"FBgn0027073","Ugt49B1"
"FBgn0089158",44.5482797551496,158.638506836696,0.0246356133310855,38.2848991558976,3.56104674992209,1.83230137572851,"FBgn0027073","Ugt49B1"
"FBgn0089152",43.6404144623654,121.76036296526,6.08478551420096e-05,7.87987863186427,2.79008264392778,1.48030785618311,"FBgn0034606","ASPP"
"FBgn0089150",0.604006437517127,191.020216717065,0.00016529164866964,22.929578990048,316.255266255583,8.30494569341584,"FBgn0050391","CG30391"
"FBgn0089147",99.394650108071,69.0158796820587,3.00961637463855e-05,2.71001886588928,-1.44017073412613,-0.526239855192505,"FBgn0050392","CG30392"
"FBgn0089145",143.291936772217,29.964221165169,0.000413102138512544,16.1158157956975,-4.78210115932471,-2.25764464876817,"FBgn0034614","CG9752"
"FBgn0089144",105.349056827231,57.969474654555,1.35495467054247e-05,3.68238254540953,-1.81731950229004,-0.861812081568609,"FBgn0034617","Panx"
"FBgn0089140",251.293439785748,48.3410626233453,0.0321441011306787,73.0957770383562,-5.19834331619329,-2.37805191742179,"FBgn0034318","CG14500"
"FBgn0089137",77.1994156001139,149.955559610569,0.00429460145668365,16.3222716167582,1.94244423283364,0.95787317975563,"FBgn0000395","cv-2"
"FBgn0089132",136.613359518471,62.512812535716,0.00127112651599984,13.0217641997168,-2.18536575106773,-1.12787475482563,"FBgn0034631","TAF1C-like"
"FBgn0089131",32.97256142361,13.0627512864117,0.00535251098144787,4.67951286131203,-2.52416667060859,-1.33580717455251,"FBgn0034634","CG10494"
"FBgn0089129",2.27981569867832,9.00039193486906,0.0291020547596547,2.35637508347801,3.94785944323783,1.98107062602695,"FBgn0034636","twz"
"FBgn0089126",51.3649649939655,102.020374150727,0.0309130087381349,18.0516504131122,1.98618599589649,0.99000073001281,"FBgn0034639","CG15673"
"FBgn0089125",137.911949989705,40.3929631495445,9.13238562265474e-05,10.5660648037895,-3.41425682189053,-1.77157158259891,"FBgn0042180","CG18870"
"FBgn0089124",230.139959213301,160.1465849428,0.000762017298995764,11.1558758477969,-1.43705817576754,-0.523118466939615,"FBgn0033972","Ciao1"
"FBgn0089123",167.241282052498,79.1331573310353,0.00204788671301407,16.9986681352449,-2.113416015399,-1.07957678254859,"FBgn0053506","CG33506"
"FBgn0089122",208.257214569632,35.2711217706339,0.000402824889290326,24.4857483190379,-5.90446813469435,-2.5618071097499,"FBgn0053505","U3-55K"
"FBgn0089121",494.023896636523,694.277497303346,4.60038326151885e-05,19.2341055724769,1.4053520528667,0.490931583330414,"FBgn0264962","Pcf11"
"FBgn0089120",148.263208876666,75.3690158803026,0.000540134917019953,10.8932059892557,-1.96716392200384,-0.976117181108328,"FBgn0000426","SmF"
"FBgn0089116",6411.8747431071,2640.98697579265,9.45304909558074e-06,275.516591364204,-2.42783277686657,-1.27966905573958,"FBgn0033699","RpS11"
"FBgn0089112",0.297758179578528,763.879540701419,3.32823237578769e-05,69.3185766172572,2565.43595807403,11.3249882961114,"FBgn0061197","salto"
"FBgn0089110",609.570394104711,960.461358573223,0.000807073085174402,56.5365380996859,1.57563649393418,0.655934737276665,"FBgn0033717","CG8839"
"FBgn0089101",201.320969329415,357.084351843814,0.00448035198294705,35.2561640534509,1.77370669847873,0.826767464185731,"FBgn0033737","Nup54"
"FBgn0089099",953.727810857374,656.793639173858,0.00128127037827071,52.2607562654968,-1.45209660077861,-0.53813743186569,"FBgn0025352","Mtpbeta"
"FBgn0089098",203.601370390035,138.510936858224,0.00285252300923235,13.4215400642746,-1.46992992039637,-0.555747375533294,"FBgn0025336","CG4882"
"FBgn0089096",129.649893795598,81.7245041236508,0.000843040220593944,7.78584441634468,-1.58642619108994,-0.665780401037731,"FBgn0034921","DCP1"
"FBgn0089095",118.590044395959,94.6226970620493,0.0366377984058991,8.95000055418977,-1.2532938510323,-0.325724712923425,"FBgn0034923","Upf3"
"FBgn0089094",143.363223258944,59.081421092408,0.000204882636733149,10.5484218901509,-2.42653647471872,-1.27889854627574,"FBgn0034925","CG5339"
"FBgn0089093",4811.74995279127,1612.99830687411,2.61143545005848e-05,278.41577309761,-2.9831091156668,-1.57681674929642,"FBgn0015268","Nap1"
"FBgn0089091",116.682000729626,49.118177077917,0.0127528664195865,19.2779207537614,-2.37553605754813,-1.24825310514954,"FBgn0034933","CG3735"
"FBgn0089090",40.9198543701992,89.5110606793859,0.000488498132142567,7.12723191926473,2.18747261096253,1.12926495327598,"FBgn0034935","Orcokinin"
"FBgn0274113",31.2088075146421,11.3692422530904,0.00622944105778158,4.81764057255584,-2.74502089232541,-1.45681712960919,"FBgn0085242","CG34213"
"FBgn0089086",43.7651233390464,25.8957862888574,0.0230481362467342,5.89420777759654,-1.69004805843173,-0.757064271759136,"FBgn0034945","CG10904"
"FBgn0089084",291.721985569859,998.960116457438,4.91166820753896e-05,68.7111780267497,3.42435663361483,1.77583296072104,"FBgn0283509","Phm"
"FBgn0089080",174.240106475481,248.157446537441,0.000383877393200051,10.3705514136985,1.4242268990599,0.51017900590524,"FBgn0034958","CG3907"
"FBgn0089077",224.7228052606,189.467770279277,0.0229400559518646,11.6148817564168,-1.1860740479996,-0.246194081845988,"FBgn0013764","Chi"
"FBgn0089073",461.867795038419,913.333516505398,0.00234597668568042,89.4936461181047,1.97747824446046,0.9836618227478,"FBgn0050069","CG30069"
"FBgn0089067",132.491503315055,61.9724751403533,0.00655492544457466,17.3145392325925,-2.13790885413229,-1.09620034768219,"FBgn0033901","O-fut1"
"FBgn0089066",83.42735020511,56.7114411598068,0.043383163155201,10.4692901693742,-1.47108499623596,-0.556880604924199,"FBgn0033899","CG13016"
"FBgn0089065",146.573054444295,115.417376229377,0.00475678873221528,7.14145610008837,-1.2699392347388,-0.344759467203487,"FBgn0086895","pea"
"FBgn0089061",0,199.647020374687,0.000325623115635268,27.1784145052475,Inf,Inf,"FBgn0033893","CG18371"
"FBgn0089056",124.567352732803,371.809320239734,3.78221336448379e-05,22.9498106264839,2.98480550547836,1.57763692632301,"FBgn0033484","CG2269"
"FBgn0089055",195.338801565048,388.36045315832,0.00728141272846397,48.4952189668943,1.98813778955737,0.991417747555307,"FBgn0033483","egr"
